transaction_id,amount,hour,country,merchant_category,device,country_risk_score,is_fraud,log_amount,is_night,is_high_risk_country,fraud_probability,fraud_label,risk_level
T000925,9.84,16,CH,grocery,mobile,0.015,0,2.3832429960115,0,0,0.0,0,
T000942,36.24,12,CH,restaurant,mobile,0.093,0,3.617383452408866,0,0,0.0,0,
T000836,62.2,12,CH,fuel,pos,0.012,0,4.146304301152812,0,0,0.0,0,
T000575,6.51,6,FR,retail,desktop,0.135,0,2.0162354657760435,1,0,0.0,0,
T000557,18.92,17,CH,restaurant,mobile,0.135,0,2.991724252156452,0,0,0.0,0,
T001235,65.59,20,DE,fuel,mobile,0.152,0,4.198554416122531,0,0,0.0,0,
T001360,24.31,16,CH,grocery,mobile,0.104,0,3.2311995745570328,0,0,0.0,0,
T001347,42.97,13,IT,retail,mobile,0.161,0,3.7835075831927187,0,0,0.0,0,
T001161,96.99,18,CH,retail,mobile,0.103,0,4.584865432647727,0,0,0.0,0,
T001442,27.35,10,IT,restaurant,desktop,0.12,0,3.3446270301737613,0,0,0.0,0,
T000286,22.4,20,CH,retail,mobile,0.07,0,3.152736022363656,0,0,0.0,0,
T001604,18.36,9,IT,restaurant,mobile,0.082,0,2.963209081848431,0,0,0.0,0,
T001057,49.58,13,DE,restaurant,desktop,0.107,0,3.923556241241819,0,0,0.0,0,
T000598,18.79,11,IT,retail,mobile,0.135,0,2.9851767596144745,0,0,0.0,0,
T000932,10.29,11,DE,restaurant,pos,0.012,0,2.423917378161571,0,0,0.0,0,
T001461,11.77,7,CH,retail,mobile,0.197,0,2.547098670044448,0,0,0.0,0,
T001637,31.63,6,IT,fuel,mobile,0.134,0,3.4852321106052293,1,0,0.0,0,
T001587,19.68,20,CH,retail,desktop,0.061,0,3.0291670496402285,0,0,0.0,0,
T001040,67.38,17,CH,grocery,desktop,0.125,0,4.2250803842111555,0,0,0.0,0,
T001230,17.56,8,CH,retail,desktop,0.04,0,2.9210087273580543,0,0,0.0,0,
T000806,28.03,13,FR,grocery,desktop,0.182,0,3.3683297780365384,0,0,0.0,0,
T000904,27.51,11,CH,restaurant,mobile,0.076,0,3.3502549029245805,0,0,0.0,0,
T001679,18.94,18,CH,grocery,desktop,0.049,0,2.9927277645336923,0,0,0.0,0,
T001204,25.26,13,CH,grocery,desktop,0.164,0,3.26804686887465,0,0,0.0,0,
T000767,70.99,8,DE,grocery,mobile,0.094,0,4.276527220481212,0,0,0.0,0,
T000609,60.2,7,CH,restaurant,mobile,0.187,0,4.11414718951828,0,0,0.0,0,
T001992,224.86,0,CN,crypto,emulator,0.886,1,5.4199153382955245,1,1,1.0,1,HIGH
T001564,38.17,13,FR,grocery,mobile,0.071,0,3.66791114767774,0,0,0.0,0,
T001422,19.71,16,CH,fuel,mobile,0.137,0,3.030616675407493,0,0,0.0,0,
T001010,54.08,10,CH,restaurant,mobile,0.137,0,4.008786673860454,0,0,0.0,0,
T000493,14.63,9,DE,grocery,desktop,0.147,0,2.749192144433385,0,0,0.0,0,
T001320,25.38,9,DE,fuel,mobile,0.132,0,3.2726061472891685,0,0,0.0,0,
T000277,17.11,7,CH,retail,desktop,0.059,0,2.896464271895322,0,0,0.0,0,
T001846,52.43,12,CH,restaurant,pos,0.026,0,3.97837238596968,0,0,0.0,0,
T000358,29.77,7,CH,grocery,pos,0.085,0,3.4265401893339504,0,0,0.0,0,
T001110,21.88,11,CH,retail,mobile,0.039,0,3.130263166511597,0,0,0.0,0,
T000236,7.28,11,CH,fuel,desktop,0.197,0,2.1138429683971682,0,0,0.0,0,
T000551,22.34,8,CH,retail,mobile,0.085,0,3.15016862685841,0,0,0.0,0,
T001867,48.23,20,DE,grocery,desktop,0.123,0,3.8965031937701093,0,0,0.0,0,
T001812,64.54,20,CH,retail,desktop,0.122,0,4.182660643270669,0,0,0.0,0,
T000208,33.42,9,DE,restaurant,mobile,0.155,0,3.5386377907833935,0,0,0.0,0,
T001386,53.57,20,CH,fuel,pos,0.053,0,3.9994842811981406,0,0,0.0,0,
T001560,24.22,13,CH,fuel,desktop,0.043,0,3.2276373305367736,0,0,0.0,0,
T000058,29.93,12,CH,retail,mobile,0.095,0,3.4317265866969784,0,0,0.0,0,
T000631,61.42,21,DE,restaurant,mobile,0.062,0,4.133885736842633,0,0,0.0,0,
T001961,772.79,5,NG,travel,emulator,0.747,1,6.651300518946929,1,1,1.0,1,HIGH
T001859,28.68,8,IT,restaurant,desktop,0.103,0,3.39047341829918,0,0,0.0,0,
T001816,6.75,16,CH,restaurant,desktop,0.052,0,2.0476928433652555,0,0,0.0,0,
T000363,31.22,9,CH,fuel,mobile,0.144,0,3.472587377748828,0,0,0.0,0,
T000505,18.32,20,DE,fuel,pos,0.071,0,2.961140828784372,0,0,0.0,0,
T001165,106.04,13,CH,fuel,desktop,0.155,0,4.673202596379919,0,0,0.0,0,
T001121,50.01,21,FR,grocery,mobile,0.133,0,3.932021691934835,0,0,0.0,0,
T001629,40.92,7,DE,retail,desktop,0.04,0,3.735763040012787,0,0,0.0,0,
T001216,16.38,18,IT,fuel,desktop,0.133,0,2.8553201198372458,0,0,0.0,0,
T001151,6.74,21,CH,grocery,pos,0.064,0,2.046401687601636,0,0,0.0,0,
T001124,65.37,15,CH,retail,desktop,0.183,0,4.195245147157833,0,0,0.0,0,
T001594,5.94,7,CH,grocery,desktop,0.102,0,1.937301774518713,0,0,0.0,0,
T000118,48.7,9,IT,grocery,mobile,0.155,0,3.906004933102583,0,0,0.0,0,
T001249,9.65,16,CH,retail,mobile,0.084,0,2.365559892155434,0,0,0.0,0,
T001993,294.74,4,RU,gift_cards,vpn,0.778,1,5.689480689945341,1,1,1.0,1,HIGH
T000522,16.48,21,FR,fuel,mobile,0.037,0,2.8610573702273894,0,0,0.0,0,
T000513,14.23,14,DE,restaurant,mobile,0.048,0,2.7232671669070703,0,0,0.0,0,
T000081,30.39,11,CH,grocery,mobile,0.07,0,3.4464893708538624,0,0,0.0,0,
T000915,29.0,16,DE,retail,desktop,0.088,0,3.4011973816621555,0,0,0.0,0,
T001018,20.24,16,CH,fuel,desktop,0.147,0,3.055886196373738,0,0,0.0,0,
T000380,14.82,13,FR,fuel,mobile,0.17,0,2.761274962339508,0,0,0.0,0,
T001029,13.28,20,CH,grocery,mobile,0.105,0,2.658859956911438,0,0,0.0,0,
T001688,29.08,17,CH,retail,desktop,0.057,0,3.403860499081639,0,0,0.0,0,
T000084,15.1,13,IT,fuel,mobile,0.154,0,2.7788192719904172,0,0,0.0,0,
T001677,61.12,10,DE,retail,desktop,0.165,0,4.129067998280486,0,0,0.0,0,
T000329,35.77,18,CH,restaurant,pos,0.132,0,3.6046822953131805,0,0,0.0,0,
T000006,63.28,17,CH,grocery,desktop,0.101,0,4.163248540869312,0,0,0.0,0,
T000745,15.87,8,FR,restaurant,desktop,0.181,0,2.825536896557877,0,0,0.0,0,
T001553,14.94,15,CH,fuel,mobile,0.126,0,2.768831673362069,0,0,0.0,0,
T000914,23.17,18,DE,grocery,mobile,0.103,0,3.1851121947153915,0,0,0.0,0,
T000873,15.82,18,CH,restaurant,pos,0.148,0,2.822568654544802,0,0,0.0,0,
T000451,43.51,8,DE,restaurant,mobile,0.163,0,3.795713883027763,0,0,0.0,0,
T000490,24.42,16,CH,grocery,desktop,0.122,0,3.2355362657613083,0,0,0.0,0,
T001480,37.84,9,DE,restaurant,mobile,0.023,0,3.659450643423124,0,0,0.0,0,
T000287,34.92,14,FR,restaurant,mobile,0.123,0,3.581294243433999,0,0,0.0,0,
T000948,23.87,11,CH,retail,desktop,0.129,0,3.2136622578153133,0,0,0.0,0,
T001985,105.09,4,RU,crypto,emulator,0.836,1,4.66428779047118,1,1,1.0,1,HIGH
T001368,18.8,20,FR,fuel,pos,0.082,0,2.9856819377004897,0,0,0.0,0,
T001146,12.71,17,IT,restaurant,mobile,0.017,0,2.6181254935742233,0,0,0.0,0,
T000705,35.29,22,CH,restaurant,desktop,0.162,0,3.591542221224979,0,0,0.0,0,
T001726,17.79,9,IT,restaurant,mobile,0.058,0,2.933324813425374,0,0,0.0,0,
T001701,32.9,17,CH,fuel,desktop,0.149,0,3.5234150143864045,0,0,0.0,0,
T001628,25.55,15,DE,retail,mobile,0.131,0,3.279029747687948,0,0,0.0,0,
T001599,15.85,7,FR,retail,desktop,0.054,0,2.8243506567983707,0,0,0.0,0,
T001538,12.16,22,DE,retail,mobile,0.041,0,2.5771819258971713,0,0,0.0,0,
T001405,15.58,8,CH,fuel,mobile,0.132,0,2.8081971497071487,0,0,0.0,0,
T001650,34.74,7,CH,restaurant,pos,0.086,0,3.576270509731282,0,0,0.0,0,
T000327,39.45,13,IT,retail,mobile,0.052,0,3.700066643504501,0,0,0.0,0,
T000442,7.1,10,CH,fuel,desktop,0.192,0,2.0918640616783932,0,0,0.0,0,
T000774,35.63,21,CH,grocery,mobile,0.156,0,3.6008675767907232,0,0,0.0,0,
T001087,28.31,7,CH,fuel,mobile,0.018,0,3.377928754722801,0,0,0.0,0,
T001220,12.03,13,IT,grocery,desktop,0.018,0,2.567254391136754,0,0,0.0,0,
T001635,19.26,12,IT,restaurant,pos,0.03,0,3.0086484988205373,0,0,0.0,0,
T000177,58.68,21,CH,restaurant,desktop,0.023,0,4.088996955895506,0,0,0.0,0,
T001322,23.52,21,CH,fuel,pos,0.058,0,3.1994891110680106,0,0,0.0,0,
T000704,9.64,15,CH,restaurant,mobile,0.198,0,2.3646204839134985,0,0,0.0,0,
T000086,42.49,19,IT,restaurant,mobile,0.025,0,3.7725310266095473,0,0,0.0,0,
T001883,17.19,9,CH,restaurant,desktop,0.078,0,2.900871992530031,0,0,0.0,0,
T001947,131.84,3,CN,gift_cards,unknown,0.742,1,4.889145396508546,1,1,1.0,1,HIGH
T000457,13.18,11,CH,retail,desktop,0.041,0,2.6518325211039815,0,0,0.0,0,
T001828,23.12,13,CH,fuel,desktop,0.109,0,3.1830413718589847,0,0,0.0,0,
T000054,45.54,13,CH,retail,mobile,0.17,0,3.8403121578741457,0,0,0.0,0,
T001501,17.62,8,CH,grocery,pos,0.069,0,2.924236271848921,0,0,0.0,0,
T000643,9.96,18,CH,grocery,pos,0.057,0,2.3942522815198695,0,0,0.0,0,
T000677,70.2,20,CH,retail,mobile,0.148,0,4.26549281841793,0,0,0.0,0,
T000221,8.0,17,CH,grocery,desktop,0.123,0,2.1972245773362196,0,0,0.0,0,
T000113,107.55,14,DE,fuel,mobile,0.16,0,4.6872108963243,0,0,0.005,0,LOW
T000982,13.73,18,CH,retail,mobile,0.098,0,2.689886230474539,0,0,0.0,0,
T001228,43.74,6,IT,grocery,desktop,0.115,0,3.8008679560619836,1,0,0.01,0,LOW
T000999,34.59,15,CH,grocery,desktop,0.028,0,3.5720646995221013,0,0,0.0,0,
T000174,28.96,15,CH,fuel,mobile,0.114,0,3.3998631586490187,0,0,0.0,0,
T000781,11.01,20,CH,fuel,pos,0.068,0,2.485739636091892,0,0,0.0,0,
T000589,14.68,12,CH,fuel,pos,0.059,0,2.7523860149222616,0,0,0.0,0,
T001559,20.85,20,FR,fuel,mobile,0.168,0,3.084200921541599,0,0,0.0,0,
T000018,14.23,16,CH,grocery,mobile,0.041,0,2.7232671669070703,0,0,0.0,0,
T000423,43.95,20,CH,grocery,mobile,0.099,0,3.8055507609176296,0,0,0.0,0,
T001343,50.12,8,DE,retail,mobile,0.119,0,3.9341758100692794,0,0,0.0,0,
T000285,7.6,16,IT,fuel,mobile,0.042,0,2.151762203259462,0,0,0.0,0,
T001583,25.46,10,CH,restaurant,mobile,0.104,0,3.2756341586868096,0,0,0.0,0,
T000428,46.3,9,CH,restaurant,pos,0.144,0,3.856510295497887,0,0,0.0,0,
T001509,59.53,17,CH,retail,mobile,0.016,0,4.103139109903596,0,0,0.0,0,
T001318,17.02,7,CH,retail,mobile,0.147,0,2.8914822521801917,0,0,0.0,0,
T000669,47.22,22,CH,grocery,mobile,0.102,0,3.875773872753025,0,0,0.0,0,
T000031,74.54,22,CH,grocery,pos,0.16,0,4.324662317284311,0,0,0.0,0,
T000940,11.38,18,CH,restaurant,mobile,0.013,0,2.5160822672564502,0,0,0.0,0,
T000722,10.93,7,CH,fuel,mobile,0.08,0,2.479056236109825,0,0,0.0,0,
T000994,13.45,16,CH,restaurant,desktop,0.112,0,2.670694414558441,0,0,0.0,0,
T000214,20.3,6,CH,restaurant,desktop,0.17,0,3.0587070727153796,1,0,0.0,0,
T000813,27.6,15,FR,grocery,mobile,0.151,0,3.353406717825807,0,0,0.0,0,
T000326,49.15,11,IT,fuel,mobile,0.166,0,3.9150185144079446,0,0,0.0,0,
T000560,29.19,13,CH,fuel,desktop,0.132,0,3.4075107437187473,0,0,0.0,0,
T001112,41.35,16,CH,fuel,pos,0.15,0,3.7459684210980635,0,0,0.0,0,
T000700,17.93,6,CH,retail,desktop,0.044,0,2.9407479652212314,1,0,0.0,0,
T001578,15.79,21,CH,retail,mobile,0.133,0,2.8207834710894493,0,0,0.0,0,
T001189,13.72,18,CH,grocery,mobile,0.02,0,2.6892071133007303,0,0,0.0,0,
T000341,28.39,21,FR,restaurant,desktop,0.078,0,3.380654480430826,0,0,0.0,0,
T000629,47.3,14,CH,restaurant,mobile,0.014,0,3.877431560658527,0,0,0.0,0,
T000147,11.11,7,CH,retail,desktop,0.08,0,2.494031557565001,0,0,0.0,0,
T001309,32.62,8,CH,retail,mobile,0.152,0,3.5151211279804695,0,0,0.0,0,
T000360,33.5,18,CH,restaurant,pos,0.096,0,3.5409593240373143,0,0,0.0,0,
T000083,17.98,8,CH,fuel,desktop,0.139,0,2.9433857931817817,0,0,0.0,0,
T000048,30.15,17,CH,restaurant,pos,0.039,0,3.4388142452334622,0,0,0.0,0,
T000468,17.84,11,CH,grocery,mobile,0.081,0,2.935982269148217,0,0,0.0,0,
T000155,15.98,21,CH,retail,mobile,0.1,0,2.8320361808832013,0,0,0.0,0,
T000772,35.85,22,FR,grocery,mobile,0.196,0,3.6068556186353455,0,0,0.0,0,
T001239,65.17,19,CH,fuel,desktop,0.152,0,4.192227188023968,0,0,0.0,0,
T001200,26.45,13,CH,fuel,mobile,0.069,0,3.3123661679555396,0,0,0.0,0,
T001402,49.97,20,CH,retail,desktop,0.102,0,3.93123722435195,0,0,0.0,0,
T001202,26.4,19,CH,fuel,mobile,0.057,0,3.3105430133940246,0,0,0.0,0,
T001630,32.81,7,CH,grocery,pos,0.147,0,3.520756616719795,0,0,0.0,0,
T000500,42.76,9,CH,restaurant,mobile,0.059,0,3.7787201581137255,0,0,0.0,0,
T001764,21.17,10,CH,retail,mobile,0.114,0,3.09874002362822,0,0,0.0,0,
T000179,125.47,14,CH,restaurant,desktop,0.164,0,4.840005125891885,0,0,0.0,0,
T001047,9.53,10,CH,restaurant,pos,0.194,0,2.354228326145884,0,0,0.0,0,
T001755,55.94,19,DE,fuel,desktop,0.194,0,4.041998081849892,0,0,0.0,0,
T000950,21.23,17,CH,restaurant,desktop,0.139,0,3.101442727976105,0,0,0.0,0,
T001316,12.95,17,CH,grocery,desktop,0.022,0,2.6354795082673745,0,0,0.0,0,
T001619,48.87,18,FR,restaurant,mobile,0.042,0,3.9094196195580313,0,0,0.0,0,
T000528,28.67,20,IT,grocery,desktop,0.013,0,3.3901364343027307,0,0,0.0,0,
T000346,10.29,16,CH,fuel,pos,0.053,0,2.423917378161571,0,0,0.0,0,
T001387,62.61,22,CH,fuel,pos,0.062,0,4.152770690690713,0,0,0.0,0,
T001960,121.23,3,US,electronics,unknown,0.908,1,4.805904515789171,1,1,1.0,1,HIGH
T001050,16.86,7,CH,retail,desktop,0.09,0,2.882563575448353,0,0,0.0,0,
T001972,212.15,4,CN,gift_cards,emulator,0.746,1,5.361996143211219,1,1,1.0,1,HIGH
T001441,49.6,19,FR,grocery,desktop,0.103,0,3.92395157629342,0,0,0.0,0,
T000601,14.11,10,CH,retail,pos,0.01,0,2.715356776284648,0,0,0.0,0,
T001281,22.39,8,DE,retail,desktop,0.02,0,3.1523085805960878,0,0,0.0,0,
T000243,41.24,21,CH,fuel,pos,0.186,0,3.743367639398006,0,0,0.0,0,
T001336,16.98,16,CH,retail,mobile,0.034,0,2.8892600290434745,0,0,0.0,0,
T001067,49.23,21,DE,fuel,pos,0.137,0,3.9166124577619534,0,0,0.0,0,
T001475,36.2,18,CH,grocery,desktop,0.107,0,3.616308761279101,0,0,0.0,0,
T000312,40.26,16,CH,grocery,pos,0.127,0,3.7198935076431057,0,0,0.0,0,
T000435,25.65,21,CH,grocery,desktop,0.184,0,3.2827891506118534,0,0,0.0,0,
T001898,34.35,20,CH,fuel,mobile,0.099,0,3.565298392342582,0,0,0.0,0,
T001328,11.87,11,CH,fuel,mobile,0.071,0,2.554899021608035,0,0,0.0,0,
T000308,34.06,19,CH,fuel,desktop,0.121,0,3.5570608794930885,0,0,0.0,0,
T000430,12.06,20,CH,restaurant,mobile,0.041,0,2.569554123848285,0,0,0.0,0,
T000660,17.39,21,FR,retail,pos,0.128,0,2.91180703861623,0,0,0.0,0,
T000370,24.9,14,FR,restaurant,pos,0.106,0,3.254242968705492,0,0,0.0,0,
T000566,7.22,13,CH,grocery,mobile,0.119,0,2.1065702090680887,0,0,0.0,0,
T000979,38.72,8,FR,retail,pos,0.087,0,3.681854839176972,0,0,0.0,0,
T000181,14.67,20,CH,restaurant,pos,0.127,0,2.7517480563679295,0,0,0.0,0,
T001362,26.36,17,IT,fuel,mobile,0.083,0,3.3090820927543496,0,0,0.0,0,
T000621,32.55,8,DE,fuel,mobile,0.013,0,3.5130368634176907,0,0,0.0,0,
T000818,25.77,7,DE,fuel,mobile,0.07,0,3.2872818575322613,0,0,0.0,0,
T001192,17.1,18,CH,fuel,mobile,0.019,0,2.89591193827178,0,0,0.0,0,
T000952,11.58,13,IT,retail,desktop,0.068,0,2.5321082512722946,0,0,0.0,0,
T001421,46.69,20,CH,retail,mobile,0.068,0,3.864721732310133,0,0,0.0,0,
T001840,22.71,19,CH,restaurant,pos,0.028,0,3.165896900077314,0,0,0.0,0,
T000922,26.57,17,FR,retail,desktop,0.098,0,3.3167282250357055,0,0,0.0,0,
T001073,11.36,20,CH,grocery,mobile,0.068,0,2.514465452029545,0,0,0.0,0,
T000296,42.09,13,CH,grocery,desktop,0.153,0,3.763290951627747,0,0,0.0,0,
T000966,16.35,18,CH,grocery,desktop,0.103,0,2.8535925063928684,0,0,0.0,0,
T000461,25.06,12,DE,restaurant,mobile,0.07,0,3.260401571696699,0,0,0.0,0,
T001302,22.09,8,CH,retail,pos,0.037,0,3.139399623366404,0,0,0.0,0,
T001176,8.88,13,CH,restaurant,mobile,0.083,0,2.2905125117597764,0,0,0.0,0,
T000377,27.39,15,DE,retail,desktop,0.145,0,3.34603697048488,0,0,0.0,0,
T000798,24.95,7,FR,grocery,pos,0.052,0,3.2561716096118976,0,0,0.0,0,
T001102,85.89,15,CH,grocery,mobile,0.021,0,4.464642950851115,0,0,0.0,0,
T000105,31.26,12,CH,grocery,mobile,0.119,0,3.4738280726970627,0,0,0.0,0,
T000126,13.54,17,DE,restaurant,mobile,0.182,0,2.6769034721053733,0,0,0.0,0,
T001995,287.42,4,CN,travel,vpn,0.926,1,5.664417751133924,1,1,1.0,1,HIGH
T000838,44.28,22,CH,grocery,desktop,0.143,0,3.8128654338949275,0,0,0.0,0,
T000355,13.44,16,CH,restaurant,mobile,0.159,0,2.67000213346468,0,0,0.0,0,
T001616,29.35,9,CH,grocery,pos,0.123,0,3.4127965175055075,0,0,0.0,0,
T000682,17.91,16,IT,retail,mobile,0.156,0,2.9396908826703663,0,0,0.0,0,
T000812,58.45,8,CH,grocery,pos,0.141,0,4.085135623136791,0,0,0.0,0,
T001680,31.26,16,DE,restaurant,pos,0.133,0,3.4738280726970627,0,0,0.0,0,
T000209,247.56,8,CH,grocery,pos,0.113,0,5.515684265084792,0,0,0.0,0,
T001492,17.49,16,CH,grocery,mobile,0.124,0,2.9172300453990334,0,0,0.0,0,
T000140,28.12,11,IT,retail,mobile,0.044,0,3.3714252233284854,0,0,0.0,0,
T001974,937.28,5,US,crypto,unknown,0.924,1,6.8440484119244225,1,1,1.0,1,HIGH
T001339,27.17,20,CH,grocery,desktop,0.095,0,3.338257581888281,0,0,0.0,0,
T001797,15.22,18,DE,retail,desktop,0.141,0,2.7862450486872667,0,0,0.0,0,
T001574,32.46,9,IT,restaurant,mobile,0.196,0,3.510350695558678,0,0,0.0,0,
T001181,56.55,8,CH,retail,pos,0.164,0,4.0526541351678915,0,0,0.0,0,
T001393,26.63,21,CH,fuel,mobile,0.082,0,3.318902138935325,0,0,0.0,0,
T001815,14.37,15,DE,restaurant,desktop,0.106,0,2.7324175575505043,0,0,0.0,0,
T000711,23.15,6,CH,fuel,mobile,0.174,0,3.184284380098582,1,0,0.0,0,
T001793,36.7,9,CH,restaurant,mobile,0.154,0,3.629660094453965,0,0,0.0,0,
T000892,46.53,13,CH,grocery,pos,0.183,0,3.861361090625918,0,0,0.0,0,
T000859,35.86,19,CH,grocery,mobile,0.08,0,3.607126952241677,0,0,0.0,0,
T000010,18.58,17,CH,grocery,pos,0.039,0,2.9745086371023644,0,0,0.0,0,
T001694,26.47,7,IT,fuel,mobile,0.116,0,3.3130945001071823,0,0,0.0,0,
T001427,12.66,8,CH,restaurant,mobile,0.162,0,2.614471854142644,0,0,0.0,0,
T000282,63.54,13,FR,restaurant,mobile,0.07,0,4.167285186623816,0,0,0.0,0,
T000810,21.93,6,DE,restaurant,desktop,0.093,0,3.132446096869813,1,0,0.0,0,
T001341,24.58,8,DE,restaurant,desktop,0.175,0,3.2418107961506966,0,0,0.0,0,
T000291,18.25,15,CH,fuel,pos,0.081,0,2.9575110607337933,0,0,0.0,0,
T000754,13.88,10,CH,retail,mobile,0.025,0,2.700018029404946,0,0,0.0,0,
T000626,13.55,11,CH,fuel,desktop,0.066,0,2.6775909936175015,0,0,0.0,0,
T000943,23.12,15,CH,grocery,mobile,0.048,0,3.1830413718589847,0,0,0.0,0,
T000861,9.88,21,CH,retail,desktop,0.132,0,2.3869262414277967,0,0,0.0,0,
T000129,18.14,7,CH,restaurant,mobile,0.159,0,2.9517803860248084,0,0,0.0,0,
T001175,20.73,13,CH,restaurant,pos,0.158,0,3.078693794268338,0,0,0.0,0,
T000323,86.09,19,CH,retail,pos,0.192,0,4.466942066704648,0,0,0.0,0,
T001090,23.5,20,CH,fuel,mobile,0.125,0,3.1986731175506815,0,0,0.0,0,
T000843,30.86,16,DE,fuel,mobile,0.106,0,3.4613513044819024,0,0,0.0,0,
T000963,37.54,13,CH,retail,pos,0.044,0,3.6516966629862204,0,0,0.0,0,
T001864,53.66,19,FR,restaurant,pos,0.112,0,4.001132180499922,0,0,0.0,0,
T000865,19.44,17,CH,retail,mobile,0.098,0,3.017493765335504,0,0,0.0,0,
T000921,13.25,7,DE,restaurant,pos,0.13,0,2.6567569067146595,0,0,0.0,0,
T000695,20.37,18,CH,retail,mobile,0.193,0,3.0619880693310564,0,0,0.0,0,
T000215,38.68,9,CH,fuel,mobile,0.012,0,3.6808472824166723,0,0,0.0,0,
T001780,10.55,7,CH,fuel,mobile,0.028,0,2.446685436967803,0,0,0.0,0,
T001261,25.68,16,DE,restaurant,pos,0.019,0,3.283914221047423,0,0,0.0,0,
T000158,12.0,22,CH,grocery,desktop,0.125,0,2.5649493574615367,0,0,0.0,0,
T001058,33.99,13,CH,grocery,desktop,0.035,0,3.5550623063795967,0,0,0.0,0,
T000988,21.49,8,CH,retail,mobile,0.113,0,3.1130707659712242,0,0,0.0,0,
T000841,36.78,8,CH,fuel,mobile,0.048,0,3.6317798620733637,0,0,0.0,0,
T000634,13.37,9,IT,restaurant,mobile,0.174,0,2.6651427000909336,0,0,0.0,0,
T000516,33.13,11,DE,restaurant,pos,0.183,0,3.530176762918616,0,0,0.0,0,
T001428,21.48,9,DE,grocery,mobile,0.085,0,3.1126260250254902,0,0,0.0,0,
T001747,33.14,18,CH,grocery,mobile,0.194,0,3.5304697173662944,0,0,0.0,0,
T000597,13.64,7,CH,retail,pos,0.028,0,2.6837575085331657,0,0,0.0,0,
T000195,30.91,14,CH,grocery,desktop,0.146,0,3.462919440290152,0,0,0.0,0,
T001783,38.71,21,CH,retail,mobile,0.084,0,3.6816030451431603,0,0,0.0,0,
T000869,81.95,20,DE,fuel,mobile,0.046,0,4.418238016636454,0,0,0.0,0,
T000410,37.6,10,DE,retail,desktop,0.02,0,3.653252276470785,0,0,0.0,0,
T000096,29.3,7,DE,grocery,mobile,0.188,0,3.4111477125153233,0,0,0.0,0,
T001000,56.8,9,CH,restaurant,mobile,0.013,0,4.056988775678332,0,0,0.0,0,
T001505,18.69,18,CH,retail,desktop,0.053,0,2.9801108926510342,0,0,0.0,0,
T000156,75.15,17,CH,fuel,desktop,0.083,0,4.332705079341171,0,0,0.0,0,
T000419,25.55,8,CH,retail,desktop,0.014,0,3.279029747687948,0,0,0.0,0,
T001802,16.04,13,CH,retail,pos,0.162,0,2.83556352140117,0,0,0.0,0,
T000477,29.57,21,FR,grocery,pos,0.032,0,3.420019135902743,0,0,0.0,0,
T001855,16.41,19,IT,fuel,mobile,0.033,0,2.8570447537800976,0,0,0.0,0,
T000668,5.0,14,CH,grocery,desktop,0.175,0,1.791759469228055,0,0,0.0,0,
T001417,28.82,19,FR,restaurant,pos,0.185,0,3.3951793093365925,0,0,0.0,0,
T001871,21.56,22,DE,retail,desktop,0.081,0,3.1161784266298582,0,0,0.0,0,
T001299,29.76,19,CH,retail,pos,0.169,0,3.4262151446374434,0,0,0.0,0,
T000447,13.96,9,CH,grocery,mobile,0.062,0,2.7053799725463312,0,0,0.0,0,
T000553,28.58,21,FR,fuel,pos,0.091,0,3.3870984572826535,0,0,0.0,0,
T000178,20.93,12,CH,restaurant,desktop,0.163,0,3.0878555624297968,0,0,0.0,0,
T000390,14.31,7,CH,fuel,mobile,0.058,0,2.7285062096695922,0,0,0.0,0,
T000578,10.1,10,CH,grocery,pos,0.166,0,2.4069451083182885,0,0,0.0,0,
T001477,31.55,11,CH,grocery,pos,0.09,0,3.4827773686545784,0,0,0.0,0,
T001706,36.73,19,CH,fuel,desktop,0.101,0,3.6304555339762192,0,0,0.0,0,
T001287,33.27,13,CH,retail,mobile,0.098,0,3.5342703358865175,0,0,0.0,0,
T001644,12.97,6,IT,fuel,mobile,0.021,0,2.6369121732688705,1,0,0.0,0,
T001023,88.71,14,CH,fuel,pos,0.172,0,4.496582245571192,0,0,0.0,0,
T000820,17.99,6,CH,grocery,pos,0.08,0,2.9439125248241944,1,0,0.0,0,
T001824,27.14,15,CH,retail,desktop,0.177,0,3.337192051686243,0,0,0.0,0,
T000984,24.48,8,FR,retail,desktop,0.053,0,3.2378938307039626,0,0,0.0,0,
T001338,19.44,17,IT,fuel,mobile,0.174,0,3.017493765335504,0,0,0.0,0,
T000664,16.0,8,CH,restaurant,desktop,0.11,0,2.833213344056216,0,0,0.0,0,
T000142,9.35,17,CH,fuel,desktop,0.075,0,2.336986519711378,0,0,0.0,0,
T001516,60.83,20,DE,fuel,mobile,0.022,0,4.124388683570477,0,0,0.0,0,
T001429,20.78,8,CH,fuel,desktop,0.05,0,3.0809921175048145,0,0,0.0,0,
T000864,16.98,11,IT,grocery,desktop,0.143,0,2.8892600290434745,0,0,0.0,0,
T000421,70.33,18,CH,restaurant,mobile,0.039,0,4.267316996289947,0,0,0.0,0,
T000636,40.2,9,DE,restaurant,desktop,0.199,0,3.7184382563554808,0,0,0.0,0,
T001406,10.45,11,CH,fuel,mobile,0.104,0,2.4379897300002487,0,0,0.0,0,
T000799,24.97,14,DE,retail,mobile,0.101,0,3.256942025674657,0,0,0.0,0,
